pct_contractile_area,pct_contractile_area_norm,ehat_norm,group,days_post_btx
0.27600436,0.3018405015053376,0.6981594984946624,G2,2
0.4885020375,0.6140350103302986,0.3859649896697014,G2,2
0.75121218,1.0,0.0,G2,2
0.72157882,0.9564636546673162,0.0435363453326838,G2,2
0.6942787300000001,0.9163552718901576,0.08364472810984236,G2,2
0.39907237,0.48264792201945306,0.5173520779805469,G2,2
0.47608521000000004,0.5957926210104117,0.40420737898958825,G2,2
0.39407956,0.47531265189347083,0.5246873481065292,G2,2
0.28669509000000004,0.3175469658798966,0.6824530341201034,G2,2
0.47262827,0.5907137999238267,0.40928620007617333,G2,2
0.35599705,0.4193630968482319,0.5806369031517681,G2,2
0.5938015999999999,0.7687376196996211,0.23126238030037893,G2,2
0.53017475,0.6752591712877346,0.3247408287122654,G2,2
0.58169447,0.7509502276297481,0.24904977237025194,G2,2
0.6232244,0.8119646172947129,0.18803538270528708,G2,2
0.6258678599999999,0.8158483006648448,0.18415169933515518,G2,2
0.62489184,0.8144143645951044,0.1855856354048956,G2,2
0.28574626999999997,0.31615299114403944,0.6838470088559605,G2,2
0.6277889299999999,0.8186706727120328,0.18132932728796725,G2,2
0.4221973,0.5166222988121669,0.4833777011878331,G2,2
0.44946226,0.5566790697636151,0.44332093023638486,G2,2
0.46779264,0.5836094534176901,0.4163905465823099,G2,2
0.56348852,0.7242026523865233,0.27579734761347674,G2,2
0.46318246,0.5768363305411135,0.4231636694588865,G2,2
0.46438630000000003,0.5786049721654618,0.4213950278345382,G2,2
0.47663334999999996,0.5965979300381647,0.40340206996183525,G2,2
0.47300891,0.5912730235315253,0.40872697646847467,G2,2
0.49752265,0.627287793710662,0.372712206289338,G2,2
0.60326388,0.7826392862576674,0.21736071374233257,G2,2
0.27519643,0.3006535176639967,0.6993464823360033,G2,2
0.27600436,0.3018405015053376,0.6981594984946624,G2,2
0.30036806,0.33763483791477295,0.6623651620852271,G2,2
0.49095408,0.6176374694861425,0.3823625305138575,G2,2
