group,days_post_btx,pct_contractile_area,shapeleastaxislength_delta,shapemajoraxislength_delta,shapemaximum2ddiametercolumn_delta,shapemaximum2ddiameterrow_delta,shapemaximum2ddiameterslice_delta,shapemaximum3ddiameter_delta,shapemeshvolume_delta,shapeminoraxislength_delta,shapesphericity_delta,shapesurfacearea_delta,shapesurfacevolumeratio_delta,shapevoxelvolume_delta,firstorder10percentile_delta,firstorder90percentile_delta,firstorderenergy_delta,firstorderentropy_delta,firstorderinterquartilerange_delta,firstorderkurtosis_delta,firstordermaximum_delta,firstordermeanabsolutedeviation_delta,firstordermean_delta,firstordermedian_delta,firstorderminimum_delta,firstorderrange_delta,firstorderrobustmeanabsolutedeviation_delta,firstorderrootmeansquared_delta,firstorderskewness_delta,firstordertotalenergy_delta,firstorderuniformity_delta,firstordervariance_delta,glcmautocorrelation_delta,glcmclusterprominence_delta,glcmclustershade_delta,glcmclustertendency_delta,glcmcontrast_delta,glcmcorrelation_delta,glcmdifferenceaverage_delta,glcmdifferenceentropy_delta,glcmdifferencevariance_delta,glcmid_delta,glcmidm_delta,glcmidmn_delta,glcmidn_delta,glcmimc1_delta,glcmimc2_delta,glcminversevariance_delta,glcmjointaverage_delta,glcmjointenergy_delta,glcmjointentropy_delta,glcmmcc_delta,glcmmaximumprobability_delta,glcmsumaverage_delta,glcmsumentropy_delta,glcmsumsquares_delta,gldmdependenceentropy_delta,gldmdependencenonuniformity_delta,gldmdependencenonuniformitynormalized_delta,gldmdependencevariance_delta,gldmgraylevelnonuniformity_delta,gldmgraylevelvariance_delta,gldmhighgraylevelemphasis_delta,gldmlargedependenceemphasis_delta,gldmlargedependencehighgraylevelemphasis_delta,gldmlargedependencelowgraylevelemphasis_delta,gldmlowgraylevelemphasis_delta,gldmsmalldependenceemphasis_delta,gldmsmalldependencehighgraylevelemphasis_delta,gldmsmalldependencelowgraylevelemphasis_delta,glrlmgraylevelnonuniformity_delta,glrlmgraylevelnonuniformitynormalized_delta,glrlmgraylevelvariance_delta,glrlmhighgraylevelrunemphasis_delta,glrlmlongrunemphasis_delta,glrlmlongrunhighgraylevelemphasis_delta,glrlmlongrunlowgraylevelemphasis_delta,glrlmlowgraylevelrunemphasis_delta,glrlmrunentropy_delta,glrlmrunlengthnonuniformity_delta,glrlmrunlengthnonuniformitynormalized_delta,glrlmrunpercentage_delta,glrlmrunvariance_delta,glrlmshortrunemphasis_delta,glrlmshortrunhighgraylevelemphasis_delta,glrlmshortrunlowgraylevelemphasis_delta,glszmgraylevelnonuniformity_delta,glszmgraylevelnonuniformitynormalized_delta,glszmgraylevelvariance_delta,glszmhighgraylevelzoneemphasis_delta,glszmlargeareaemphasis_delta,glszmlargeareahighgraylevelemphasis_delta,glszmlargearealowgraylevelemphasis_delta,glszmlowgraylevelzoneemphasis_delta,glszmsizezonenonuniformity_delta,glszmsizezonenonuniformitynormalized_delta,glszmsmallareaemphasis_delta,glszmsmallareahighgraylevelemphasis_delta,glszmsmallarealowgraylevelemphasis_delta,glszmzoneentropy_delta,glszmzonepercentage_delta,glszmzonevariance_delta,ngtdmbusyness_delta,ngtdmcoarseness_delta,ngtdmcomplexity_delta,ngtdmcontrast_delta,ngtdmstrength_delta,ehat_norm,erat_days_pred,erat_norm
G5,5,0.6214601,0,49.95845616898197,64.0,0.0,64.79566414607297,64.79566414607297,3231.499999999998,1.9452284505372006,-0.005458545491911798,6578.512197965902,-0.0013858511842199661,3265.0,4.0,0.0,5742291.0,-0.16696657917927005,-4.0,-1.3620652691194302,-7.0,-2.6269025023853008,0.511877574909505,0.0,0.0,-7.0,-2.54926712179069,-0.9584112034532026,-0.09770088973805002,5742291.0,0.07397819272844702,-134.34666756453902,-0.21106785603075018,-57.75400666180249,-4.6625580266791,-0.9957149786767401,0.011381727077318021,-0.04438656095191795,0.012415222243001012,0.02039583643756593,0.005929777132042985,-0.006379860315780972,-0.006310960638069019,-0.001051977451356989,-0.0039927615781689685,0.05806948988452598,-0.03568906573264097,0.013319530512973993,0.009309880772589985,0.06441525413345298,-0.16298169096249993,-0.053811782978754,0.12376385307675197,0.01861976154517997,-0.17466777462970962,-0.24608331289985497,-0.17490432684224944,687.0284003097904,-0.013114468779723998,0.2089660767783199,2512.45116851044,-0.22483155337969107,-0.1532913249343899,-1.2404676952062985,-19.281789828246986,-3.9880687613007986,-0.049000982150345984,0.000715785486835499,0.004831024796507988,-0.0004694459318772791,213.649284238703,-0.004426203107806004,-0.23396449590411006,-0.1298034358275899,2.722170868473995,28.92616788607097,-11.537980103254796,-0.015734751675483993,-0.15083437384914955,186.49783594033897,0.015881742772792,0.012164733993532018,2.4848539164331953,0.02386699351583499,0.2432143489498797,0.004587077015692512,15.628904428904498,0.04650833238245802,-0.25394428415408,-1.1417249417249398,213593.05780885794,820280.7487179402,40477.811355540995,0.07803156235299097,-2.183682983683001,-0.023376095543927694,-0.064174370681567,-0.46151413878978986,-0.014563952615679998,0.18771942844932,-0.00015136634887001968,213292.24569264497,20.321862698813796,-0.000300921470214465,-1.6551376836171903,0.0004013602440144405,-0.0358090216681994,0.1906274334909711,4.997635356771056,0.35776760378068584
G5,5,0.60844681,0,62.454074739217674,78.66666666666669,2.3333333333333357,80.50958815763738,80.50958815763738,3709.1388888888996,1.2719431094293299,-0.006587023159863911,7562.8296610463985,-0.0010380405620731281,3749.0,3.333333333333332,-1.6666666666666714,5671235.333333336,-0.1996369020687332,-4.333333333333332,-2.448641865839787,-29.0,-3.148142710443201,0.3659851967755614,2.0,-1.0,-28.0,-2.4328828151685116,-1.6867999011015016,-0.41496458626229016,5671235.333333336,0.07142491102287735,-190.39308697582732,-0.2770097186462799,-74.66600230663603,-6.81783518505342,-1.2740020826878795,0.005395320598839015,-0.052808980095762736,0.00789470796320399,0.008326773675855104,0.0019234534108486523,-0.004363918542329759,-0.00419729271803837,-0.0020805169079792796,-0.006026478852795725,0.05974645066759854,-0.03864291384435092,0.01008167190702236,0.009703548056860356,0.06030388483919802,-0.1981871494516798,-0.06180329187645195,0.11066001303958367,0.019407096113723377,-0.20283436235428676,-0.31715169052226067,-0.2036653097497929,871.7051900856204,-0.01026352492224536,0.08604550333996963,2596.5954551276363,-0.30876000685513894,-0.25160874713953074,-0.9342107290655974,-13.141940377228309,-4.1620093047660625,-0.05255758679854072,-0.00017561470896197,-0.02307299214066033,-0.0004597128004123537,287.67748779475585,0.013506548032076349,-0.4731942344954059,-0.70468142228082,1.8926006986116732,35.850787571819296,-12.830922055691964,-0.014644064893390707,-0.2245393924191399,173.8115342857517,0.012356159736692351,0.008575931586018326,1.9864271156399838,0.01072553196492737,-0.33381753478743326,0.0066295574408754,16.700228683397704,0.05824645101557269,-0.5320586059056871,-2.06173203842292,217594.61818786303,894171.6564495801,42175.10903466935,0.09698129299754638,-1.9444380236804015,-0.021619815639404197,-0.06899390275488229,-1.045348308389923,0.0014510710012832634,0.12994254957504925,-0.0006746896605468022,216334.04218807467,35.64946317645783,-0.00034998755752359344,-2.6395025548152637,0.0014769997467173907,-0.0458574200290318,0.20974612564583828,4.998794196857974,0.3578502021685001
G5,5,0.5822785300000001,0,42.895005968649684,66.66666666666669,-6.666666666666664,70.31436305594735,70.31436305594735,2122.3888888889014,-4.131177786422775,-0.003589723313776716,4348.507887984,0.0007113074091269489,2151.0,1.3333333333333321,-7.666666666666671,-9775715.666666664,-0.37298014295920323,-8.333333333333332,-2.299564873298217,-49.0,-5.7822802712562,-4.628993861568034,-4.0,0.0,-49.0,-3.149777246378111,-8.340213601523004,-0.56683570950004,-9775715.666666664,0.10120538306264737,-432.1365211793794,-1.6348547141681795,-182.73485870960403,-16.68092930119602,-2.9148702875911394,-0.0071286110595739915,-0.07729316359149974,-0.002147634746304028,-0.017602373468351917,-0.006580076299492338,0.00024365465427422794,0.0005757197418256865,-0.0025107661262713243,-0.007021623752905715,0.08429824903378458,-0.056569877617385966,0.0022107195278053826,-0.19873414346559004,0.08426500109454402,-0.41050431468729,-0.07910662574146599,0.1526741385598437,-0.39746828693119696,-0.40222886607424657,-0.7304997246626758,-0.3984257905444428,595.6745403723398,0.0002519485038126601,-0.04747772924471061,2585.0950729357164,-0.7034105565326628,-1.5663147486297504,-0.10533631781219555,-62.90028353286732,-1.8152687902971607,-0.014485129558529708,-0.0009906605383856702,-0.08540624692877632,0.0003669647807455455,278.93225403432086,0.04640840291450035,-1.1586993373480157,-2.9866684088315596,9.766510457416672,-13.907282269029679,-5.208913927536464,0.031001934895058314,-0.3545871515958101,88.1808102434747,0.004516802554289351,0.0004908046693363199,5.344290708136882,-0.004674212611941619,-1.5452020289447432,0.017350761165230294,11.901017054917801,0.07009313093951469,-1.1842823748202367,-4.1292979413546,272626.916229253,1007727.3824904801,64592.13856709596,0.14848996124430136,-3.642639551150202,-0.0160996429658416,-0.04761494519826631,-0.7504369952101033,0.008903263161678873,-0.06582978612404045,-0.0016743622463693021,269889.87717625767,40.90841541996343,-0.00033246122430473347,-4.405633000376463,0.0008485045475741309,-0.0665067100190455,0.2481916908751055,5.008540748609316,0.3585449049756412
G5,5,0.45938654999999995,0,40.016407711160014,65.0,4.0,60.05088744064403,60.05088744064403,4251.499999999998,5.506428961678502,-0.006833298301700111,8611.041296773998,-0.004047868732189652,4284.0,6.0,30.0,43225799.0,0.32904690538142023,-2.0,2.63231485317122,43.0,6.721916770107303,9.953737903234604,1.0,1.0,42.0,0.8359048998263994,14.796709352374101,1.29367713265375,43225799.0,-0.008333240782287976,678.252629672594,2.8638590173009195,289.7734089914667,30.527813336593198,4.1532714989749,0.043944193851276986,0.052421067590780024,0.040941604648501995,0.08675770036293107,0.02651830750435802,-0.01997037079045494,-0.020170543403973062,0.000760143179376005,3.825146326996709e-05,-0.011807126930649003,0.02289539761491599,0.03831433909607301,0.3827167403762397,-0.002525772355143008,0.43068277436091984,0.06616190027996705,0.08739901078945,0.7654334807524599,0.38195256481796,1.049303923206542,0.42794601372855023,265.4233198928496,-0.05075240194638503,0.4441424720429503,1207.2233224760894,1.089287274432708,2.9974518431220094,-3.9847548616771036,86.621704607673,-6.291515639335099,-0.08013364523432298,0.0024016593476215986,0.16221029210058302,-0.00106098082730228,39.05996413186108,-0.08935012663387198,1.7461765747275297,5.235620892956679,-24.240391999943597,39.579207269357994,-23.5967512536041,-0.057677129536475025,0.22869180740095985,367.35847889518,0.033686944763640994,0.03729417155185599,-14.737509260414399,0.04476958168607997,2.8142547126986903,-0.0053387329668960065,0.21879564093919868,-0.039098877993598014,2.67738752145853,5.54370295472413,111442.696972251,358152.26617794996,15661.837438995004,0.04276663481451498,-3.4917986743061995,-0.030962579978712296,-0.080449059131696,0.49119349151318015,-0.022704858106982306,0.5867717309482492,-0.0004880488796042987,110542.27110696002,-4.191574087014203,-0.0001788051901302299,3.58932248151586,0.0032793168861564997,0.027551947067098903,0.4287404939773275,5.000543702619677,0.357974901302591
G5,5,0.48938308999999997,0,68.70281868409,92.0,9.0,105.12400753720698,105.12400753720698,6967.499999999998,10.715062072080492,-0.010253859734684997,14101.544061046901,-0.0064923465741602016,7012.0,8.0,44.0,81293721.0,0.6596704965018301,15.0,2.31646231452266,101.0,12.654219245236002,19.225524330517104,9.0,2.0,99.0,6.332117390635199,25.533353019101305,1.144258715570378,81293721.0,-0.08257133396812699,994.6611623186081,5.36801684691327,334.82417747086276,33.47679746930287,6.246486337447159,0.04992432925951698,0.087035163699264,0.044684616117876996,0.09869206060244695,0.030428960493148,-0.021469022535333004,-0.021818336744775957,0.003775721357190953,0.006692178113352987,-0.06792820570492497,0.05628694106554499,0.040099867118944005,0.7695481962152901,-0.058588142229442,0.7918688940855501,0.09488752501809106,-0.011816784452302997,1.53909639243059,0.7320818317980597,1.5741026666766609,0.7599352297808997,978.4307590899407,-0.04653447340243397,0.5579086827525899,494.41075724754955,1.5927605507875668,5.429585497921421,-4.065355423014196,211.049500268234,-9.3100553830502,-0.13589833315458402,0.003456418024580299,0.253596304657296,-0.00258274028983052,-29.34156519869805,-0.14065230686747002,2.283619539619718,8.23300114526737,-21.815486600138897,210.29602708871994,-25.126431559812996,-0.124817070418905,0.5336488332214699,485.337859555258,0.036078036225497004,0.039098898551778005,-12.9844417748996,0.06150019924127198,3.98810356286768,-0.022988089076005302,4.509693851031699,-0.07205709147399203,3.1964398515983996,8.84006445241428,-28357.929570143984,157345.81742813997,-32789.87053037211,-0.06400767831345505,0.5000259888767999,-0.027820821728271196,-0.062621693236312,1.20276102604659,-0.03795806509881121,0.8601405441396297,0.000636952326730101,-27093.389273850946,-47.506920152706705,-4.973360809076019e-05,5.549491046381999,0.0010609385176130592,0.0445219377867894,0.3846705766872983,4.99931936165301,0.35788763422310066
G5,5,0.38107798000000004,0,19.570684864129987,40.0,2.0,68.58075098540598,68.58075098540598,5915.749999999998,11.968409777352804,-0.0094118633367659,11930.988633748999,-0.009153624419220296,5942.0,9.0,49.0,78570137.0,0.65785248946942,15.0,1.79697485768284,90.0,13.35008322196,20.6677816390887,9.0,3.0,87.0,7.638922122409298,26.7520442448265,1.14108316775218,78570137.0,-0.08170691358113497,993.8787580121609,5.712107786985871,297.9850587718521,31.519013513046772,6.223160583791891,0.060502154460295,0.086310279107088,0.05473089669876602,0.11918489711603897,0.03656212125910702,-0.02640357205579502,-0.02678832257323005,0.003569837352683014,0.005497946854677971,-0.05653664096128708,0.05507890275224503,0.049681046157427994,0.8191275317103899,-0.05807895334570401,0.81128223198241,0.09509440691994597,-0.0058370584633770095,1.6382550634207895,0.7395902065444497,1.570915684563037,0.7823300091673704,498.15999038301015,-0.059335489719717,0.6698771671099002,334.3261620921303,1.5894334528767429,5.8223741444270996,-4.964533835170897,220.87576032775894,-9.986354778718498,-0.145722308774008,0.004181621143870402,0.275306286385999,-0.002811629590668439,-47.16930827955707,-0.14801584429913198,2.1663973989269447,8.60594607740445,-26.202619167083796,161.54106949407094,-23.395184403382697,-0.13656760783257998,0.44855376527647994,504.07728156347696,0.044423710750406006,0.047798475779327,-13.459773844048797,0.075973365408735,4.2092571875899,-0.023459610880868495,3.502895752895803,-0.07417117458743902,3.0612615252456,8.7080115830115,-34814.39249517402,56693.59049227997,-27837.489704512802,-0.06392042379858603,-1.6283783783783008,-0.037939091359699494,-0.095144287453053,1.21920440320951,-0.0542913954056979,0.9483566162846406,0.0009010971763181112,-32997.22611855494,-45.1869654845268,-2.356947145755006e-05,5.61725578452332,0.00172223677302134,0.04540973402871901,0.5437888363194929,5.000024746127341,0.3579379117558049
G5,5,0.46356171,0,78.93147147802631,81.66666666666669,17.0,91.53786730079673,91.53786730079673,8999.749999999998,18.214111620285202,-0.01589127310334297,18153.94394138027,-0.016314009437366828,9039.0,6.333333333333332,46.0,77889630.66666667,0.6571439836762702,12.333333333333336,2.56438139826444,97.66666666666666,12.554081306139134,18.955062942863037,9.666666666666664,1.3333333333333335,96.33333333333334,6.406143217773366,25.343630024633903,1.1870658267354608,77889630.66666667,-0.08734809546969996,965.1637703442252,5.14979204652922,315.0539810253949,32.313962627635775,5.963978862520673,0.053690248020298315,0.09669752245078933,0.04848649096524035,0.10665528305459604,0.032701296259291024,-0.023375952640110387,-0.02372286977711424,0.0036388976210101065,0.006084997966518291,-0.0679691737614263,0.06222391681275674,0.04393320354206498,0.7510527953866801,-0.06375257598764866,0.7967298764129467,0.10791858199220727,-0.0325326246377563,1.5021055907733656,0.7330780292284231,1.5044172776352367,0.7448849580219998,1632.0040321409392,-0.047215382901137665,0.5829929724007572,1413.0023606426275,1.5331682736918417,5.268166266690149,-4.098839089966603,199.42950691576,-8.964766470273,-0.13749283846338836,0.0032678990072237644,0.249382732991534,-0.003110199586375268,123.67083909187738,-0.14474543438812168,2.200442557338227,8.172973617697188,-17.59068586423743,203.97286499790363,-19.76803242377983,-0.147933911646372,0.5177252999024535,524.8662266514873,0.04030965903524798,0.039629479953574354,-8.411121198114067,0.06998962755181828,4.052521654263449,-0.031483190848885886,7.999199235227408,-0.080918199160352,3.1587975150213605,8.665246518162613,48370.36695251393,456071.18844238296,-4443.363493166966,-0.07798413103127833,0.8518112305455325,-0.03415408244725981,-0.08586901830263696,1.0688332421513267,-0.05586606750668546,1.0478773247739266,0.0001845887527456326,48712.05595301243,-29.875906935547405,-0.00028655150638595326,5.67446506686662,0.0016175898536100845,0.04545302967982458,0.4226064879928826,5.0028557798676,0.35813969871971224
G5,5,0.59726707,0,92.20373720791633,93.66666666666669,9.0,106.76803195861271,106.76803195861271,7770.499999999998,11.659937148906302,-0.013140064185937064,15723.388128222166,-0.009278903954787143,7818.0,6.333333333333332,44.0,74066122.66666667,0.6314852965364102,11.333333333333336,2.69141339594676,97.66666666666666,12.170956275292934,17.630488406653036,6.666666666666664,1.3333333333333335,96.33333333333334,5.8427399674031655,23.9964421118044,1.309204997015798,74066122.66666667,-0.07648109801485498,953.4765705386892,4.90170870085248,314.6953406842204,32.53724361056586,5.868746249683634,0.04806874445233733,0.09480233191191434,0.04297481051677335,0.09420022242388504,0.02913219313507101,-0.020638416269125437,-0.02097801186483028,0.0038542353726730427,0.007000996538418347,-0.06993520007067133,0.05962720592353066,0.03851761832315498,0.6968074141502099,-0.051046037179287684,0.7475775632473267,0.10635578252014033,-0.006376546908434311,1.393614828300425,0.6898659396430431,1.4792037485339855,0.70024446219381,1358.2152967761895,-0.04106766061342168,0.5927174169449874,1114.0219837343575,1.5123409795279006,5.024944951334579,-3.722200018311703,187.07561486993598,-8.063537252135403,-0.12181642924173233,0.0034369736303002663,0.244932745868648,-0.002425921483447787,31.805224320080356,-0.1460359101563887,2.208885937431114,7.918595324293008,-13.923237693513428,201.36303430265264,-18.524408142374433,-0.12235557336977002,0.5329469510736935,487.7726502858553,0.03797319172680698,0.03658508876967334,-6.1015356871198705,0.07130541193148729,3.9891274194892397,-0.020092609839819295,2.8417584665845084,-0.09209116827828098,3.2437305098099305,8.628452108292542,45136.140508578916,376417.9182163731,-4747.108604926965,-0.04215654492896237,0.40143455186883337,-0.029189134304525306,-0.06217417303928499,1.2108882338879468,-0.039334804971188464,0.9234515428149868,0.00013589521999273282,45383.66165932943,-37.357861042832795,-0.00014670387331030318,5.659895827992621,0.0010081097060147051,0.04770174003004898,0.22617102722195448,4.995835320733751,0.35763930301134983
G5,5,0.44631590000000004,0,73.17060267565597,92.0,17.0,101.04366758578902,101.04366758578902,6502.749999999998,16.037247489211204,-0.012158681429290302,13191.153593932002,-0.006688106665070137,6547.0,-10.0,-8.0,-1520087.0,-0.07936408498090008,1.0,-1.4040230643724199,-23.0,0.14669969375139935,-11.6669633025355,-14.0,0.0,-23.0,0.875327437722941,-11.247262565442398,-0.0008043968676290092,-1520087.0,0.02858665710735503,-26.782860186127948,-2.36831783547464,-9.446031635769899,-0.37169987845374,-0.25505195521728985,-0.04391087446624101,0.01756723506444402,-0.038837634678974,-0.09611921889383401,-0.028968006000734015,0.018573277374941966,0.018911493360761034,-0.0002528446574219245,0.0019440343329329979,-0.05145175050705997,0.011754243643117057,-0.03439854986511498,-0.46934531333640983,0.04477095417375204,-0.1940207889247798,0.02531029411158703,0.08197042699488993,-0.9386906266728099,-0.14336809669876027,-0.07474070742088201,-0.28047624897117984,2781.45844976526,0.055525816122134974,-0.6152060783070601,3198.456317748919,-0.07667946192568698,-2.4143000670020207,3.8877989226792025,-107.36694936879502,6.516195994201199,0.10350721225510301,-0.0042000994586265,-0.11139392077409599,0.0025714523746268696,204.96230482660997,0.002026142390477992,-0.10240573508717599,-2.7265970720606205,52.98424020799641,46.8756540441899,20.6381442077415,0.13774470369170802,0.2501231943136295,-35.414009346672,-0.035497796309631985,-0.037700398729415,34.7834608633648,-0.07317101556755601,-1.7120243132559,0.0342220416261184,10.6929937674618,0.041518794171509,-0.002280615114479856,-3.0765097786374405,416416.288362347,799882.20991833,130455.37139396879,0.25312498598909494,1.8028153879218003,0.005638478931275587,0.060740819223604,0.11875976164256996,0.0723876389890412,-0.0008772701058008536,-0.00409970305462532,411345.79018744203,33.312221490081505,-0.00026552031190710897,-1.6014145345657096,0.00022189620784872008,-0.0165205336954156,0.44794345753335485,5.0012054932140515,0.35802207160398386
G5,5,0.11974007,0,66.56840723446004,93.0,9.0,84.89309364984899,84.89309364984899,6777.499999999998,11.732900738282908,-0.011255108887444992,13718.365688595299,-0.0070053568473196215,6822.0,-9.0,-29.0,-9774859.0,-0.2531256084901601,2.0,-2.2937460296153205,-47.0,-3.525878461002101,-13.674076798532603,-13.0,0.0,-47.0,0.3074341625582999,-15.733686931865307,-0.7769599701354921,-9774859.0,0.04166938910124002,-374.79001278715697,-3.548833087819511,-128.9426582419421,-14.55540534489304,-2.54945697099597,-0.05879588085666798,-0.04195961828880301,-0.049163395032956,-0.12163626730463206,-0.03867975043222002,0.022976283212525983,0.023618448934106917,-0.0009810206565989965,0.000258559098689104,-0.00943226306784506,-0.018979925809492038,-0.04073496993720699,-0.5569772026888002,0.049680496120352996,-0.3972711805466802,-0.04553565183036001,0.08380576140712298,-1.1139544053776005,-0.3275104805829101,-0.65206321296316,-0.4655639612443099,3022.3110940472297,0.06196606960725101,-0.8005732659385898,3234.0283781707503,-0.6363877280665579,-3.56694269338755,4.6333159708783995,-133.498989411271,5.7818478681732,0.09198380771047102,-0.005747127670618302,-0.200102949517784,0.0022935224166376203,271.977997567696,0.036119033265607,-0.9419594013250199,-5.028862847417151,53.68605967891399,33.72517941195201,19.298605966495302,0.13134312585762498,0.07884895586169005,-102.96612136959897,-0.04484952159922399,-0.04571385434413999,34.6535707158308,-0.09358544363156501,-3.3143188114857605,0.034334332840743595,12.694835680751204,0.05960016751526301,-0.7427538627697301,-5.3239436619718,425237.26760563406,1252303.7370892,120260.5256038541,0.24872085688735598,1.4460093896712998,0.006788776477330297,0.030911044199331994,-0.5995610750347797,0.0676401112302518,-0.20040862766206935,-0.00455791810111692,419770.52529260004,39.8215148961677,-0.0003625914577263759,-2.9602234968772896,-0.0015090651748099794,-0.0369026983932339,0.9277377877135236,5.002521339329659,0.35811586087567704
G5,5,0.28302798500000004,0,75.14065345805199,94.0,13.0,83.40166171553102,83.40166171553102,8323.499999999998,18.287661770430503,-0.014166260919080298,16822.921985710298,-0.010812626256639923,8369.0,-9.0,-8.0,5962988.0,-0.04330279442722018,4.0,-1.7403896638822496,-8.0,0.5951070421547993,-9.743352263914204,-11.0,0.0,-8.0,1.1206116011031,-9.294306222826599,-0.07291537357376798,5962988.0,0.011215994927928019,-10.121684771148978,-1.9968650177753,-7.639428898706699,-0.22466983924078998,-0.14482190724928024,-0.02450896775759298,0.01012871960543904,-0.023378998104230997,-0.057799774649955005,-0.016334447754472986,0.011501170776554992,0.011576502086778961,-0.0006362256555919599,5.5141654825008324e-05,-0.03639104638791402,0.007845848220951024,-0.02239027465754001,-0.39424178389770015,0.02354062912532001,-0.11755205608266017,0.005772887484016942,0.04951733316203499,-0.7884835677954101,-0.09134952088377002,-0.04233271875171796,-0.21842768710569027,3227.6984643065402,0.044584285790018996,-0.40499885910413,3546.15052511859,-0.043817775961873084,-2.0123556707188204,2.7092578147415054,-99.814101914785,5.4310254248206,0.08657771110375198,-0.0031952552755965986,-0.08203801761781801,0.0021767563110892596,319.63945986391604,-0.006294916987105992,-0.045020989246843945,-2.06227329176952,48.674382712254086,47.637517290634946,18.633219372378104,0.11324059098849198,0.19702554611151957,70.72338836955902,-0.02267741064000202,-0.025895464062811013,31.475642247439296,-0.05078576494854797,-1.09628506646421,0.028287929504636905,14.158258340150802,0.023989336451312016,0.1471079047850199,-2.0742659758203805,397710.81647122995,920285.8031769902,119738.0323531252,0.205341610229827,2.702481592582499,6.237502220779456e-05,0.015858028957146997,-0.43547228708457,0.05956296274462761,0.10204398032186024,-0.0037479671130075994,393378.857724456,37.85023846799049,-0.0003515258642835859,-1.5217896921504703,0.0007461828514956402,-0.0197627981961664,0.6878406226234393,4.999268608719578,0.35788401671752273
G5,5,0.28302798500000004,0,105.27899903103634,115.0,5.333333333333329,118.70598026325735,118.70598026325735,6755.08333333333,8.247131015603472,-0.011640058908550868,13719.7277108501,-0.004175183138506622,6809.0,-7.333333333333332,-9.333333333333329,-896078.3333333358,-0.1587146327039537,2.0,-2.115523574172657,-28.0,-0.8315328101730017,-10.488279528973038,-12.0,5.0,-33.0,0.7961882064670966,-10.937892500078867,0.08254472639142063,-896078.3333333358,0.03567516441695068,-124.62737283683964,-2.342377539926299,-26.015102449406367,-1.9088039264237602,-0.6129776487694198,-0.09113041764705501,0.026207067584743005,-0.049852867321233674,-0.13171961021898937,-0.07065248803742835,0.019525073220167277,0.020798678628034972,0.0005381520390183026,0.002854660866984049,-0.03740078998316865,-0.0024773012303141995,-0.027696083991061993,-0.4405771008613568,0.04627459619349,-0.29046364653274015,-0.006576575275362262,0.06748155971711228,-0.8811542017227136,-0.20468979219315653,-0.17602701660411868,-0.3572757186063167,2893.8726154615238,0.05395475496375196,-0.5362269576932035,3267.870094650757,-0.18159483269202203,-2.3554860280079,3.746402147162705,-105.62624261304131,5.382197495615301,0.080243344022188,-0.004229474655228566,-0.11368680724084101,0.0018689153872378014,251.85911330586543,0.013340529903018983,-0.2874728371024863,-2.617491024073513,45.80371467660011,20.702804246891333,14.715788406303101,0.10614729676738133,0.15709303082504267,-13.759852260928938,-0.028807392117482317,-0.03581877559989133,28.555619975271902,-0.06157083762874699,-1.55977500433973,0.02557339827259887,9.236749204039732,0.038145520608539984,-0.27228348731662333,-3.49028863025337,408958.1043074584,892097.4681695164,124680.62661189726,0.23867175284511372,-1.2616621874405318,-0.007947188219848675,0.024173561893573642,-0.6433096118780599,0.06790526567947446,-0.02702404320604046,-0.004406719560731947,403813.952198745,32.87934842016203,-0.0002641041775826136,-1.856136288297526,-0.001025894990453793,-0.013895163021507399,0.6878406226234393,4.999924746341436,0.3579307840932475
G5,5,0.28302798500000004,0,79.51410953783278,104.66666666666669,10.1111111111111,99.15208642861415,99.15208642861415,7152.44444444444,13.201468173946523,-0.01206839296572089,14492.779764339866,-0.006498713127602418,7201.333333333332,-10.11111111111111,-16.444444444444443,-9436419.444444448,-0.2627856063862912,3.666666666666668,-3.9449583120372527,-48.33333333333334,-2.895600332865337,-14.431339278663579,-14.333333333333336,0.0,-48.33333333333334,0.6656766694733562,-16.24428204705729,-1.066435512139858,-9436419.444444448,0.04050495140635291,-333.7751908217009,-3.5488260922370385,-124.71377009048405,-13.6283269080584,-2.212918704059553,-0.05876785729162834,-0.04659549774252458,-0.049421688635963884,-0.12318593376336384,-0.0388511096969221,0.0231531495420374,0.023776227452415255,-0.0009744809100364904,0.0003079721873631147,-0.014543033434024855,-0.019693074600209082,-0.04124379106225698,-0.5787002768388159,0.048452796848189705,-0.4022676582349969,-0.05715217345163115,0.06481982004960407,-1.1574005536776317,-0.33373891249740906,-0.5679216403377955,-0.48485609358416903,3154.4616481272637,0.0634963156111433,-0.8149313086550478,3450.0903937425855,-0.571128510546956,-3.6200112797271196,4.65097618063367,-139.09551340907876,6.268632953372025,0.09958132591114666,-0.005734042959732757,-0.19746557685507396,0.0024431196195309774,314.28384232884844,0.041371907209201364,-0.911122084990053,-5.057222652962518,54.96347205374079,36.132684433550025,20.16441989027787,0.13847390156547643,0.06041250035223111,-89.80422674887797,-0.04573071566823876,-0.04596487317480777,34.3592908237489,-0.09525146470090867,-3.23836952066954,0.03479741401939623,12.038379928100717,0.05734700722874167,-0.7212027470001343,-5.588657308610338,436220.2813454538,1179618.4955417388,126621.9593914754,0.25653452143134325,1.2440981763936918,0.0063111392916091885,0.04580993708662254,-0.4189614145792766,0.07020849451804219,-0.2105006821377433,-0.005174216936456489,430656.0487160494,40.717329002243154,-0.0003502286960885252,-3.095338075881512,-0.0015591989893465408,-0.036209731324582564,0.6878406226234393,4.997472358615804,0.3577559857973312
